artifact_type,evidence_class,performance_evidence,audited_measurement,ranking_evidence,target_pack_specific_energy_Wh_kg,cell_to_pack_mass_efficiency,thermal_mass_fraction,containment_mass_fraction,controls_mass_fraction,reserve_margin_fraction,degradation_margin_fraction,usable_energy_fraction,effective_pack_fraction,required_cell_specific_energy_Wh_kg,infeasible,infeasibility_reason
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.1,0.2,0.95,0.316134,2214.248,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.1,0.3,0.7,0.203824,3434.343,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.1,0.3,0.85,0.2475,2828.283,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.1,0.3,0.95,0.276618,2530.569,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.2,0.1,0.7,0.232941,3005.051,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.2,0.1,0.85,0.282857,2474.747,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.2,0.1,0.95,0.316134,2214.248,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.2,0.2,0.7,0.207059,3380.682,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.2,0.2,0.85,0.251429,2784.091,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.2,0.2,0.95,0.281008,2491.029,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.2,0.3,0.7,0.181176,3863.636,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.2,0.3,0.85,0.22,3181.818,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.2,0.3,0.95,0.245882,2846.89,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.3,0.1,0.7,0.203824,3434.343,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.3,0.1,0.85,0.2475,2828.283,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.3,0.1,0.95,0.276618,2530.569,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.3,0.2,0.7,0.181176,3863.636,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.3,0.2,0.85,0.22,3181.818,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.3,0.2,0.95,0.245882,2846.89,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.3,0.3,0.7,0.158529,4415.584,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.3,0.3,0.85,0.1925,3636.364,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.04,0.1,0.3,0.3,0.95,0.215147,3253.589,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.1,0.1,0.7,0.268836,2603.816,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.1,0.1,0.85,0.326444,2144.319,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.1,0.1,0.95,0.364849,1918.601,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.1,0.2,0.7,0.238966,2929.293,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.1,0.2,0.85,0.290172,2412.359,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.1,0.2,0.95,0.32431,2158.426,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.1,0.3,0.7,0.209095,3347.763,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.1,0.3,0.85,0.253901,2756.982,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.1,0.3,0.95,0.283772,2466.773,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.2,0.1,0.7,0.238966,2929.293,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.2,0.1,0.85,0.290172,2412.359,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.2,0.1,0.95,0.32431,2158.426,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.2,0.2,0.7,0.212414,3295.455,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.2,0.2,0.85,0.257931,2713.904,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.2,0.2,0.95,0.288276,2428.23,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.2,0.3,0.7,0.185862,3766.234,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.2,0.3,0.85,0.22569,3101.604,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.2,0.3,0.95,0.252241,2775.12,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.3,0.1,0.7,0.209095,3347.763,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.3,0.1,0.85,0.253901,2756.982,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.3,0.1,0.95,0.283772,2466.773,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.3,0.2,0.7,0.185862,3766.234,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.3,0.2,0.85,0.22569,3101.604,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.3,0.2,0.95,0.252241,2775.12,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.3,0.3,0.7,0.162629,4304.267,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.3,0.3,0.85,0.197478,3544.691,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.03,0.3,0.3,0.95,0.220711,3171.565,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.1,0.1,0.7,0.262059,2671.156,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.1,0.1,0.85,0.318214,2199.776,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.1,0.1,0.95,0.355651,1968.22,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.1,0.2,0.7,0.232941,3005.051,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.1,0.2,0.85,0.282857,2474.747,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.1,0.2,0.95,0.316134,2214.248,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.1,0.3,0.7,0.203824,3434.343,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.1,0.3,0.85,0.2475,2828.283,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.1,0.3,0.95,0.276618,2530.569,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.2,0.1,0.7,0.232941,3005.051,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.2,0.1,0.85,0.282857,2474.747,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.2,0.1,0.95,0.316134,2214.248,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.2,0.2,0.7,0.207059,3380.682,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.2,0.2,0.85,0.251429,2784.091,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.2,0.2,0.95,0.281008,2491.029,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.2,0.3,0.7,0.181176,3863.636,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.2,0.3,0.85,0.22,3181.818,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.2,0.3,0.95,0.245882,2846.89,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.3,0.1,0.7,0.203824,3434.343,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.3,0.1,0.85,0.2475,2828.283,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.3,0.1,0.95,0.276618,2530.569,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.3,0.2,0.7,0.181176,3863.636,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.3,0.2,0.85,0.22,3181.818,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.3,0.2,0.95,0.245882,2846.89,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.3,0.3,0.7,0.158529,4415.584,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.3,0.3,0.85,0.1925,3636.364,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.06,0.3,0.3,0.95,0.215147,3253.589,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.1,0.1,0.7,0.253537,2760.943,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.1,0.1,0.85,0.307866,2273.718,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.1,0.1,0.95,0.344085,2034.379,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.1,0.2,0.7,0.225366,3106.061,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.1,0.2,0.85,0.273659,2557.932,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.1,0.2,0.95,0.305854,2288.676,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.1,0.3,0.7,0.197195,3549.784,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.1,0.3,0.85,0.239451,2923.351,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.1,0.3,0.95,0.267622,2615.63,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.2,0.1,0.7,0.225366,3106.061,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.2,0.1,0.85,0.273659,2557.932,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.2,0.1,0.95,0.305854,2288.676,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.2,0.2,0.7,0.200325,3494.318,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.2,0.2,0.85,0.243252,2877.674,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.2,0.2,0.95,0.27187,2574.761,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.2,0.3,0.7,0.175285,3993.506,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.2,0.3,0.85,0.212846,3288.77,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.2,0.3,0.95,0.237886,2942.584,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.3,0.1,0.7,0.197195,3549.784,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.3,0.1,0.85,0.239451,2923.351,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.3,0.1,0.95,0.267622,2615.63,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.3,0.2,0.7,0.175285,3993.506,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.3,0.2,0.85,0.212846,3288.77,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.3,0.2,0.95,0.237886,2942.584,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.3,0.3,0.7,0.153374,4564.007,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.3,0.3,0.85,0.18624,3758.594,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.08,0.1,0.3,0.3,0.95,0.20815,3362.953,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.1,0.1,0.7,0.255615,2738.496,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.1,0.1,0.85,0.310389,2255.232,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.1,0.1,0.95,0.346906,2017.839,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.1,0.2,0.7,0.227213,3080.808,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.1,0.2,0.85,0.275902,2537.136,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.1,0.2,0.95,0.308361,2270.069,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.1,0.3,0.7,0.198811,3520.924,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.1,0.3,0.85,0.241414,2899.584,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.1,0.3,0.95,0.269816,2594.365,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.2,0.1,0.7,0.227213,3080.808,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.2,0.1,0.85,0.275902,2537.136,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.2,0.1,0.95,0.308361,2270.069,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.2,0.2,0.7,0.201967,3465.909,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.2,0.2,0.85,0.245246,2854.278,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.2,0.2,0.95,0.274098,2553.828,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.2,0.3,0.7,0.176721,3961.039,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.2,0.3,0.85,0.21459,3262.032,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.2,0.3,0.95,0.239836,2918.66,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.3,0.1,0.7,0.198811,3520.924,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.3,0.1,0.85,0.241414,2899.584,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.3,0.1,0.95,0.269816,2594.365,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.3,0.2,0.7,0.176721,3961.039,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.3,0.2,0.85,0.21459,3262.032,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.3,0.2,0.95,0.239836,2918.66,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.3,0.3,0.7,0.154631,4526.902,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.3,0.3,0.85,0.187766,3728.037,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.03,0.3,0.3,0.95,0.209857,3335.612,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.1,0.1,0.7,0.24948,2805.836,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.1,0.1,0.85,0.30294,2310.689,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.1,0.1,0.95,0.33858,2067.458,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.1,0.2,0.7,0.22176,3156.566,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.1,0.2,0.85,0.26928,2599.525,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.1,0.2,0.95,0.30096,2325.89,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.1,0.3,0.7,0.19404,3607.504,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.1,0.3,0.85,0.23562,2970.885,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.1,0.3,0.95,0.26334,2658.161,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.2,0.1,0.7,0.22176,3156.566,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.2,0.1,0.85,0.26928,2599.525,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.2,0.1,0.95,0.30096,2325.89,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.2,0.2,0.7,0.19712,3551.136,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.2,0.2,0.85,0.23936,2924.465,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.2,0.2,0.95,0.26752,2616.627,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.2,0.3,0.7,0.17248,4058.442,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.2,0.3,0.85,0.20944,3342.246,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.2,0.3,0.95,0.23408,2990.431,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.3,0.1,0.7,0.19404,3607.504,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.3,0.1,0.85,0.23562,2970.885,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.3,0.1,0.95,0.26334,2658.161,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.3,0.2,0.7,0.17248,4058.442,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.3,0.2,0.85,0.20944,3342.246,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.3,0.2,0.95,0.23408,2990.431,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.3,0.3,0.7,0.15092,4638.219,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.3,0.3,0.85,0.18326,3819.71,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.06,0.3,0.3,0.95,0.20482,3417.635,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.1,0.1,0.7,0.241744,2895.623,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.1,0.1,0.85,0.293547,2384.631,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.1,0.1,0.95,0.328081,2133.617,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.1,0.2,0.7,0.214884,3257.576,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.1,0.2,0.85,0.26093,2682.709,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.1,0.2,0.95,0.291628,2400.319,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.1,0.3,0.7,0.188023,3722.944,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.1,0.3,0.85,0.228314,3065.954,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.1,0.3,0.95,0.255174,2743.222,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.2,0.1,0.7,0.214884,3257.576,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.2,0.1,0.85,0.26093,2682.709,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.2,0.1,0.95,0.291628,2400.319,False,
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.2,0.2,0.7,0.191008,3664.773,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.2,0.2,0.85,0.231938,3018.048,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,700.0,0.55,0.05,0.14,0.1,0.2,0.2,0.95,0.259225,2700.359,True,required cell energy exceeds research ceiling
